CNPJ_FUNDO;CNPJ_ADMINISTRADOR;DATA_COMPETENCIA;TIPO_CONDOMINIO;FUNDO_EXCLUSIVO;CLASSE_UNICA;COTISTA_VINCULADO;ATIVO_TOTAL;DISPONIBILIDADES;CARTEIRA_TOTAL;OUTROS_ATIVOS_TOTAL;OUTROS_ATIVOS_CURTO_PRAZO;OUTROS_ATIVOS_LONGO_PRAZO;CREDITOS_ADQUIRIDOS;CRED_VENCIDOS_ADIMPLENTES;CRED_VENCIDOS_INADIMPLENTES;CRED_TOTAL_VENC_INADIMPL;CRED_INADIMPLENCIA;CRED_PERFORMADOS;CRED_VENCIDOS_PENDENTES;CRED_EMP_RECUPERACAO;CRED_RECEITA_PUBLICA;CRED_ACAO_JUDICIAL;CRED_CONSTITUICAO_JURIDICA;CRED_PROVISAO_REDUCAO;DICRED_TOTAL;DICRED_CEDENTE;DICRED_VENC_INADIMPL;DICRED_TOTAL_VENC_INAD;DICRED_INADIMPLENCIA;DICRED_PERFORMADOS;DICRED_VENC_PENDENTES;DICRED_EMP_RECUPERACAO;DICRED_RECEITA_PUBLICA;DICRED_ACAO_JUDICIAL;DICRED_PROVISAO_REDUCAO;VALORES_MOBILIARIOS_TOTAL;DEBENTURES;CRI;NOTAS_PROMISSORIAS_COMERCIAIS;LETRAS_FINANCEIRAS;COTAS_FIF;OUTROS_DIREITOS_CREDITORIOS;TITULOS_PUBLICOS_FEDERAIS;CDB;APLICACOES_COMPROMISSADAS;ATIVOS_FINANCEIROS_RF;COTAS_FIDC;DERIVATIVOS_TOTAL;TERMO_COMPRADOR;OPCOES_TITULAR;FUTUROS_AJUSTE_POSITIVO;SWAP_A_RECEBER;COBERTURA_PRESTADA;DEPOSITOS_MARGEM;CARTEIRA_SEGMENTADA_TOTAL;SEGMT_INDUSTRIAL;SEGMT_MERCADO_IMOBILIARIO;SEGMT_AGRONEGOCIO;SEGMT_CARTAO_CREDITO;SEGMT_ACAO_JUDICIAL;SEGMT_PROPRIEDADE_INTELECTUAL;SEGMT_COMERCIAL_TOTAL;SEGMT_COMERCIO;SEGMT_COMERCIO_VAREJO;SEGMT_ARREND_MERCANTIL;SEGMT_SERVICOS_TOTAL;SEGMT_SERVICOS_GERAIS;SEGMT_SERVICOS_PUBLICOS;SEGMT_SERVICOS_EDUCACAO;SEGMT_SERVICOS_ENTRETENIMENTO;SEGMT_FINANCEIRO_TOTAL;SEGMT_FINANC_CREDITO_PESSOA;SEGMT_FINANC_CONSIGNADO;SEGMT_FINANC_CORPORATIVO;SEGMT_FINANC_MIDDLE_MARKET;SEGMT_FINANC_VEICULOS;SEGMT_FINANC_IMOB_EMPRESARIAL;SEGMT_FINANC_IMOB_RESIDENCIAL;SEGMT_FINANC_OUTROS;SEGMT_FACTORING_TOTAL;SEGMT_FACTORING_PESSOA;SEGMT_FACTORING_CORPORATIVO;SEGMT_SETOR_PUBLICO_TOTAL;SEGMT_PRECATORIOS;SEGMT_CREDITOS_TRIBUTARIOS;SEGMT_ROYALTIES;SEGMT_SETOR_PUBLICO_OUTROS;INADIMPLENCIA_TOTAL;INDICE_NPL_DECIMAL;INDICE_NPL_PERCENTUAL;TAXA_LIQUIDEZ_PERCENTUAL;CONCENTRACAO_CREDITO_PERCENTUAL;STATUS;DATA_REFERENCIA_DOC;ID_DOCUMENTO;MENSAGEM_ERRO;CARTEIRA_BRUTA;TAXA_LIQUIDEZ_DECIMAL;CONCENTRACAO_CREDITO_DECIMAL;ATIVO_ZERO_FLAG;CARTEIRA_BRUTA_ZERO_COM_INAD_FLAG;SEM_POSICAO_FLAG
58944590000190;00329598000167;12/2025;FECHADO;NAO;SIM;NAO;54664039,1000;17091,4000;54646917,6700;30,0300;0,0000;30,0300;53091769,5000;53091769,5000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1555148,1700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;53091769,5000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;50316571,3200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;50316571,3200;0,0000;0,0000;0,0000;2775198,1800;2775198,1800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0313;97,1238;SUCESSO;12/2025;1076787;;53091769,5000;0,0003;0,9712;False;False;False
33498764000108;16695922000109;12/2025;FECHADO;NAO;SIM;NAO;15848977,7100;1603,4600;15847374,2500;0,0000;0,0000;0,0000;15546094,8200;15546094,8200;0,0000;0,0000;2386043,2700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2386043,2700;17545,9700;319138,6500;0,0000;0,0000;592307,3500;0,0000;0,0000;0,0000;0,0000;0,0000;893900,0300;3957,0800;0,0000;0,0000;0,0000;0,0000;3957,0800;0,0000;0,0000;0,0000;0,0000;0,0000;279776,3800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18843584,0900;0,0000;140381,4800;0,0000;0,0000;0,0000;0,0000;15542964,5200;15542964,5200;0,0000;0,0000;517500,2300;504850,9800;0,0000;12649,2500;0,0000;2642737,8600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2642737,8600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2386043,2700;0,1535;15,3482;0,0101;98,0889;SUCESSO;12/2025;1081075;;15546094,8200;0,0001;0,9809;False;False;False
32321319000105;16695922000109;12/2025;FECHADO;NAO;SIM;NAO;1796785,3300;200,3600;1796584,9700;0,0000;0,0000;0,0000;1749293,4400;1749293,4400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1084801,3500;0,0000;0,0000;9162134,6900;0,0000;0,0000;0,0000;0,0000;0,0000;10246936,0400;47291,5300;0,0000;0,0000;0,0000;0,0000;47291,5300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;11996229,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3375940,0000;3375940,0000;0,0000;0,0000;0,0000;8620289,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8620289,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9162134,6900;1,0000;523,7620;0,0112;97,3568;SUCESSO;12/2025;1083909;;1749293,4400;0,0001;0,9736;False;False;False
12428086000137;62285390000140;12/2025;FECHADO;NAO;SIM;SIM;1457490940,9300;29195143,7600;1398768415,4200;29527381,7500;29527381,0300;0,7200;93166047,4600;1359063,3300;664728920,6100;196704700,5000;3203687,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;576125624,1400;1141235362,6200;1058394803,9400;1202212802,1800;273309822,3700;86319334,9100;0,0000;0,0000;0,0000;0,0000;0,0000;1205691578,4100;164017171,6700;0,0000;0,0000;0,0000;0,0000;164017171,6700;0,0000;331146,4300;0,0000;18687,2400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3016218612,6300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3008407528,5200;3008407528,5200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7811084,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7811084,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;86319334,9100;0,9265;92,6511;2,0031;6,3922;SUCESSO;12/2025;1079145;;93166047,4600;0,0200;0,0639;False;False;False
36875515000182;62318407000119;12/2025;ABERTO;SIM;SIM;SIM;101817682,7500;16941,6000;101800311,6900;429,4600;429,4600;0,0000;76018096,9600;75933778,6600;84318,3000;42636,3000;17678046,1300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17678046,1300;2038599,0900;2038599,0900;0,0000;0,0000;6033027,7400;0,0000;0,0000;0,0000;0,0000;0,0000;6033027,7400;21673207,0800;0,0000;0,0000;0,0000;0,0000;21673207,0800;0,0000;2070408,5600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;101767769,9200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8071626,8300;8071626,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;93696143,0900;0,0000;0,0000;93696143,0900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17678046,1300;0,2326;23,2550;0,0166;74,6610;SUCESSO;12/2025;1078417;;76018096,9600;0,0002;0,7466;False;False;False
41341254000150;62285390000140;12/2025;ABERTO;NAO;SIM;NAO;46416412,3200;198281,7900;46213761,7000;4368,8300;4368,6100;0,2200;36564034,1100;32570852,9000;4018414,6000;1978385,7600;2356613,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2381846,4900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8551208,4100;0,0000;0,0000;0,0000;0,0000;8551208,4100;0,0000;1098519,1800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;38945880,6000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;38945880,6000;38945880,6000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2356613,1000;0,0645;6,4452;0,4272;78,7739;SUCESSO;12/2025;1079141;;36564034,1100;0,0043;0,7877;False;False;False
09527140000197;62318407000119;12/2025;FECHADO;SIM;SIM;SIM;408617610,6900;106526,1100;408441200,6900;69883,8900;0,0000;69883,8900;167919250,2200;148846902,1800;21606495,5400;2881050,1500;17317827,9000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19851975,4000;146973497,6600;134268736,5900;0,0000;0,0000;17869010,0300;0,0000;0,0000;0,0000;0,0000;0,0000;5164248,9600;88991202,1200;0,0000;0,0000;0,0000;0,0000;88991202,1200;0,0000;4557250,6900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;339908972,2400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;152137746,6200;152137746,6200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;187771225,6200;0,0000;0,0000;187771225,6200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17869010,0300;0,1064;10,6414;0,0261;41,0945;SUCESSO;12/2025;1076650;;167919250,2200;0,0003;0,4109;False;False;False
46744586000108;16695922000109;12/2025;FECHADO;NAO;NAO;NAO;572082871,8000;4010673,0800;133553626,1200;434518572,6000;434518572,6000;0,0000;87956752,3300;87956752,3300;0,0000;0,0000;33722,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;33722,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;31435066,5600;0,0000;0,0000;0,0000;0,0000;31435066,5600;0,0000;0,0000;0,0000;0,0000;0,0000;14161807,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;87990474,5600;87956752,3300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;33722,2300;33722,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;33722,2300;0,0004;0,0383;0,7011;15,3748;SUCESSO;12/2025;1075020;;87956752,3300;0,0070;0,1537;False;False;False
30283468000100;62285390000140;12/2025;FECHADO;NAO;SIM;SIM;6527,3000;25,0600;3366,8100;3135,4300;3135,4300;0,0000;0,1000;0,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3366,7100;0,0000;0,0000;0,0000;0,0000;3366,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1000;0,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3839;0,0015;SUCESSO;12/2025;1079177;;0,1000;0,0038;0,0000;False;False;False
32388169000157;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;249002469,1000;517,0100;248991619,0600;10333,0300;10333,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;216829178,9300;216829178,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;32162440,1300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0002;0,0000;SUCESSO;12/2025;1079194;;0,0000;0,0000;0,0000;False;False;False
32510527000152;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;81717942,7200;1060,9200;81709915,1600;6966,6400;6966,6400;0,0000;19053038,8300;19053038,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;62639835,3700;62639835,3700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17040,9600;0,0000;0,0000;0,0000;0,0000;17040,9600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;81692874,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;81692874,2000;81692874,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0013;23,3156;SUCESSO;12/2025;1078566;;19053038,8300;0,0000;0,2332;False;False;False
39617894000107;62285390000140;12/2025;ABERTO;NAO;SIM;NAO;48248263,5300;99,6900;48243795,2300;4368,6100;4368,6100;0,0000;48223289,5400;48223289,5400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2458,4600;0,0000;0,0000;0,0000;0,0000;2458,4600;0,0000;18047,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;48223289,5400;0,0000;0,0000;0,0000;0,0000;48223289,5400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0002;99,9482;SUCESSO;12/2025;1079162;;48223289,5400;0,0000;0,9995;False;False;False
40634940000157;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;79346393,7400;271,9700;79341753,1600;4368,6100;4368,6100;0,0000;79227789,3500;79227789,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;113963,8100;0,0000;0,0000;0,0000;0,0000;113963,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;79227789,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;79227789,3500;79227789,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0003;99,8505;SUCESSO;12/2025;1079187;;79227789,3500;0,0000;0,9985;False;False;False
40669040000145;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;17813296,0300;1105,3600;17809755,5300;2435,1400;2435,1400;0,0000;17480913,0100;17480913,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;328842,5200;0,0000;0,0000;0,0000;0,0000;328842,5200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17480913,0100;0,0000;0,0000;0,0000;0,0000;17480913,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0062;98,1341;SUCESSO;12/2025;1079180;;17480913,0100;0,0001;0,9813;False;False;False
29284795000199;62264924000152;12/2025;FECHADO;NAO;SIM;NAO;1578071,5000;51918,2100;1181687,7700;344465,5200;344465,5200;0,0000;351442,1500;11891824,9100;0,0000;0,0000;6901872,7800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18442255,5400;87439,4600;2466987,4400;0,0000;0,0000;2208919,5000;0,0000;0,0000;0,0000;0,0000;0,0000;4588467,4800;7586,4300;0,0000;0,0000;0,0000;0,0000;7586,4300;0,0000;0,0000;0,0000;0,0000;0,0000;735219,7300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23469604,6300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23469604,6300;23469604,6300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6901872,7800;1,0000;1963,8717;3,2900;22,2704;SUCESSO;12/2025;1086001;;351442,1500;0,0329;0,2227;False;False;False
46879163000197;34829992000186;12/2025;FECHADO;NAO;SIM;NAO;20380991,8500;0,1500;19287496,9300;1093494,7700;0,0000;1093494,7700;19287496,9300;19287496,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19287496,9300;0,0000;0,0000;0,0000;0,0000;11000000,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8287496,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8287496,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;94,6347;SUCESSO;12/2025;1077855;;19287496,9300;0,0000;0,9463;False;False;False
12910463000170;62285390000140;12/2025;FECHADO;NAO;SIM;SIM;93916996,2100;108263,8700;92207679,8700;1601052,4700;1601052,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;85018202,8000;78986554,6900;10923074,2800;2895425,2100;1319658,2500;0,0000;0,0000;0,0000;0,0000;0,0000;6211084,4200;6511459,3100;0,0000;0,0000;0,0000;0,0000;6511459,3100;0,0000;395160,8900;0,0000;282856,8700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;91229287,2200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;91229287,2200;91229287,2200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1319658,2500;0,0000;0,0000;0,1153;0,0000;SUCESSO;12/2025;1079153;;0,0000;0,0012;0,0000;False;True;False
43145848000111;34829992000186;12/2025;FECHADO;NAO;SIM;SIM;77836092,5200;31156,6700;73295660,5700;4509275,2800;2926,0800;4506349,2000;73174580,6800;73174580,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;121079,8900;0,0000;0,0000;0,0000;0,0000;121079,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73174580,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73174580,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73174580,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0400;94,0111;SUCESSO;12/2025;1080654;;73174580,6800;0,0004;0,9401;False;False;False
46231978000165;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;91961747,1300;0,0000;91954780,4900;6966,6400;6966,6400;0,0000;90207339,9800;90207339,9800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1698980,0600;0,0000;0,0000;0,0000;0,0000;1698980,0600;0,0000;48460,4500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;90207339,9800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;90207339,9800;90207339,9800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;98,0922;SUCESSO;12/2025;1079174;;90207339,9800;0,0000;0,9809;False;False;False
21053703000158;62285390000140;12/2025;FECHADO;NAO;SIM;NAO;21793488,3700;6857,2200;21783421,3000;3209,8500;3209,7800;0,0700;3475655,8000;3475655,8000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18091093,8500;5234575,4600;12852653,6800;853195,0900;4352,9700;0,0000;0,0000;0,0000;0,0000;0,0000;488,2600;52130,4000;0,0000;0,0000;0,0000;0,0000;52130,4000;0,0000;52417,8100;0,0000;112123,4400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21567237,9100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21567237,9100;21567237,9100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4352,9700;0,0013;0,1252;0,0315;15,9481;SUCESSO;12/2025;1078565;;3475655,8000;0,0003;0,1595;False;False;False
40101938000112;12063256000127;12/2025;FECHADO;SIM;SIM;SIM;8514211,7300;1000,0000;8510760,9300;2450,8000;2450,8000;0,0000;5483630,7000;5483630,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3027130,2300;0,0000;0,0000;0,0000;0,0000;3027130,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5483630,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5483630,7000;0,0000;0,0000;5483630,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0117;64,4056;SUCESSO;12/2025;1083220;;5483630,7000;0,0001;0,6441;False;False;False
20764347000118;34829992000186;12/2025;FECHADO;NAO;SIM;NAO;119640936,3400;1445,1900;119639491,1500;0,0000;0,0000;0,0000;119639491,1500;119639491,1500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;119639491,1500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;119639491,1500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;119639491,1500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0012;99,9988;SUCESSO;12/2025;1078960;;119639491,1500;0,0000;1,0000;False;False;False
