CNPJ_FUNDO,CNPJ_ADMINISTRADOR,DATA_COMPETENCIA,TIPO_CONDOMINIO,FUNDO_EXCLUSIVO,CLASSE_UNICA,COTISTA_VINCULADO,ATIVO_TOTAL,DISPONIBILIDADES,CARTEIRA_TOTAL,OUTROS_ATIVOS_TOTAL,OUTROS_ATIVOS_CURTO_PRAZO,OUTROS_ATIVOS_LONGO_PRAZO,PASSIVO_CIRCULANTE,PASSIVO_EXIGIVEL_LONGO_PRAZO,PATRIMONIO_LIQUIDO,CREDITOS_ADQUIRIDOS,CRED_VENCIDOS_ADIMPLENTES,CRED_VENCIDOS_INADIMPLENTES,CRED_TOTAL_VENC_INADIMPL,CRED_INADIMPLENCIA,CRED_PERFORMADOS,CRED_VENCIDOS_PENDENTES,CRED_EMP_RECUPERACAO,CRED_RECEITA_PUBLICA,CRED_ACAO_JUDICIAL,CRED_CONSTITUICAO_JURIDICA,CRED_PROVISAO_REDUCAO,AGING_A_VENCER,AGING_VENC_1_30_DIAS,AGING_VENC_31_60_DIAS,AGING_VENC_61_90_DIAS,AGING_VENC_91_120_DIAS,AGING_VENC_121_150_DIAS,AGING_VENC_151_180_DIAS,AGING_VENC_181_360_DIAS,AGING_VENC_361_720_DIAS,AGING_VENC_721_1080_DIAS,AGING_VENC_MAIOR_1080_DIAS,DICRED_TOTAL,DICRED_CEDENTE,DICRED_VENC_INADIMPL,DICRED_TOTAL_VENC_INAD,DICRED_INADIMPLENCIA,DICRED_PERFORMADOS,DICRED_VENC_PENDENTES,DICRED_EMP_RECUPERACAO,DICRED_RECEITA_PUBLICA,DICRED_ACAO_JUDICIAL,DICRED_PROVISAO_REDUCAO,SUBORD_CAPTACOES,SUBORD_AMORTIZACOES,SUBORD_RESGATES,VALORES_MOBILIARIOS_TOTAL,DEBENTURES,CRI,NOTAS_PROMISSORIAS_COMERCIAIS,LETRAS_FINANCEIRAS,COTAS_FIF,OUTROS_DIREITOS_CREDITORIOS,TITULOS_PUBLICOS_FEDERAIS,CDB,APLICACOES_COMPROMISSADAS,ATIVOS_FINANCEIROS_RF,COTAS_FIDC,CEDENTES_CONCENTRADOS_JSON,QTD_CEDENTES_CONCENTRADOS,INADIMPLENCIA_TOTAL,NPL_RATIO,NPL_RATIO_CREDITO_PURO,LIQUIDEZ_IMEDIATA_RATIO,ZUMBI_RATIO,INDICE_NPL_PERCENTUAL,TAXA_LIQUIDEZ_PERCENTUAL,CONCENTRACAO_CREDITO_PERCENTUAL,NPL_OUTLIER_FLAG,FLAG_CRED_ADQ_BAIXO,FLAG_VENCIDOS_ALTO,FLAG_NPL_IMPLAUSIVEL,FLAG_CARTEIRA_ZERADA,ANOMALIA_ESTRUTURAL,STATUS_DADOS,SCORE_SAFARI,CLASSIFICACAO_SAFARI,NOME_FUNDO,STATUS,ID_DOCUMENTO,DATA_REFERENCIA_DOC,MENSAGEM_ERRO,TIPO_COLETA,CLASSE_SELECIONADA,PRIORIDADE_CLASSE
47669160000191.0,40434681000110.0,,0.0,0.0,0.0,0.0,1139456.07,38544.0,1100912.07,0.0,0.0,0.0,73644.58,0.0,1065811.49,983091.3,983091.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983091.3,215261.57,767829.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87946.83,0.0,0.0,0.0,0.0,0.0,0.0,29873.94,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5233786383193441,0.0,0.0,3.3826666086389796,96.61733339136102,False,False,False,False,False,False,VALIDADO,13.92,SEM_OPORTUNIDADE,XAMA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,929410,12/2024,,ROLLING_60_MESES,Outros,4.0
47669241000191.0,40434681000110.0,,0.0,0.0,0.0,0.0,1548029.79,122649.6,1314574.3,110805.89,110805.89,0.0,556846.49,0.0,991183.3,906863.47,1899491.82,0.0,0.0,5070425.4,0.0,28250.98,6259948.03,0.0,0.0,0.0,6063053.75,1899491.82,249343.52,275861.42,68353.13,67213.36,82246.34,63612.04,418568.51,424293.5,0.0,250000.0,257956.71,249401.97,0.0,0.0,8675.71,0.0,0.0,0.0,0.0,0.0,120.97,0.0,0.0,0.0,134963.61,0.0,0.0,0.0,0.0,0.0,0.0,14790.51,0.0,0.0,0.0,0.0,,0.0,5070425.4,0.0,0.0,0.22025747167769705,19.017563328295704,385.7085445835964,7.92294830450259,84.9191862128183,False,False,False,False,False,False,VALIDADO,31.0,MONITORAR,FIGURATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,929737,12/2024,,ROLLING_60_MESES,Outros,4.0
47669281000133.0,40434681000110.0,,0.0,0.0,0.0,0.0,7836049.59,51843.7,7784205.89,0.0,0.0,0.0,2759470.66,0.0,5076578.93,6735420.59,7330638.97,0.0,0.0,1912176.46,0.0,0.0,0.0,0.0,0.0,0.0,2507394.84,7330638.97,1116778.57,961115.77,780972.45,676399.85,580077.02,484001.33,1921734.47,801231.75,8327.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048785.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1912176.46,0.0,0.0,0.01878755253734062,0.0,24.564823785769622,0.661605052450925,99.33839494754906,False,False,False,False,False,False,VALIDADO,26.53,BAIXA_PRIORIDADE,AGAZZII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS,SUCESSO,929956,12/2024,,ROLLING_60_MESES,Outros,4.0
48053945000106.0,13486793000142.0,,0.0,0.0,0.0,0.0,17605179.2,0.0,17601632.95,3546.25,3546.25,0.0,50614.66,0.0,17554564.54,15583020.44,15583020.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583020.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583020.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018612.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,88.5316747841853,0.0,0.0,99.97985677987306,False,False,False,False,False,False,VALIDADO,55.0,OPORTUNIDADE_MODERADA,XP C1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,818455,12/2024,,ROLLING_60_MESES,Outros,4.0
48357311000139.0,34829992000186.0,,0.0,0.0,0.0,0.0,7569536.19,155038.98,7414497.21,0.0,0.0,0.0,20936.71,0.0,7548599.48,6160128.23,0.0,0.0,0.0,6160128.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254368.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6160128.23,0.0,0.0,7.405126211329288,0.0,83.08221118070932,2.048196561961348,97.95180343803864,False,False,False,False,False,False,VALIDADO,2.0,SEM_OPORTUNIDADE,JAFFA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,819031,12/2024,,ROLLING_60_MESES,Outros,4.0
48502650000161.0,16695922000109.0,,0.0,0.0,0.0,0.0,30541200.84,0.0,30531199.84,10001.0,10001.0,0.0,510000.0,0.0,30031200.84,24326012.63,24326012.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24326012.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,24326012.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522423.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682763.85,,0.0,0.0,0.0,0.0,0.0,79.67591420409765,0.0,0.0,99.96725407081276,False,False,False,False,False,False,VALIDADO,55.0,OPORTUNIDADE_MODERADA,SILVERSTONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,SUCESSO,813068,12/2024,,ROLLING_60_MESES,Outros,4.0
48885265000140.0,33886862000112.0,,0.0,0.0,0.0,0.0,19137940.15,1553056.6,17222857.21,362026.34,362026.34,0.0,42500.0,0.0,19095440.15,16686517.75,15898078.69,0.0,0.0,1405786.07,0.0,223869.13,0.0,0.0,0.0,0.0,617347.01,15898078.69,9139147.97,3508149.03,1686446.64,725063.88,505292.36,124946.29,63651.85,0.0,0.0,145380.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536339.46,0.0,0.0,0.0,0.0,,0.0,1405786.07,0.0,0.0,36.54250823529412,0.844114703079513,8.162327846414282,8.1150666572651,89.99326507978446,False,False,False,False,False,False,VALIDADO,5.42,SEM_OPORTUNIDADE,WONEBANK 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,821015,12/2024,,ROLLING_60_MESES,Outros,4.0
48887679000109.0,36864992000142.0,,0.0,0.0,0.0,0.0,177327067.51,651.41,177326416.1,0.0,0.0,0.0,88924.08,0.0,177238143.43,134593313.68,134593313.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134593313.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134593313.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41726308.64,0.0,0.0,0.0,0.0,0.0,0.0,1006793.78,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.00732546234945585,75.90144584216858,0.0,0.000367349445940206,99.99963265055406,False,False,False,False,False,False,VALIDADO,59.82,OPORTUNIDADE_MODERADA,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,SUCESSO,815500,12/2024,,ROLLING_60_MESES,Outros,4.0
48903717000170.0,34829992000186.0,,0.0,0.0,0.0,0.0,448837145.04,0.0,448837145.04,0.0,0.0,0.0,29674.9,0.0,448807470.14,448548352.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288793.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.93565750001055,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,VLBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813961,12/2024,,ROLLING_60_MESES,Outros,4.0
48904297000146.0,34829992000186.0,,0.0,0.0,0.0,0.0,448836819.41,917.0,448835902.41,0.0,0.0,0.0,31304.27,0.0,448805515.14,448548352.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448548352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287550.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.029293128381527502,99.93593417806909,0.0,0.00020430587695666424,99.99979569412304,False,False,False,False,False,False,VALIDADO,59.27,OPORTUNIDADE_MODERADA,VNMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813956,12/2024,,ROLLING_60_MESES,Outros,4.0
48928987000135.0,47215387000167.0,,0.0,0.0,0.0,0.0,29816751.71,2000.0,29814751.71,0.0,0.0,0.0,39954.5,0.0,29776797.21,29799404.54,29499528.51,0.0,0.0,302261.66,0.0,0.0,0.0,0.0,0.0,0.0,2385.63,29499528.51,18247.38,18111.7,18006.31,17893.0,17778.68,9428.83,83080.56,29316982.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15347.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,302261.66,0.0,0.0,0.05005693976898722,0.0,1.0137990178151308,0.006707638777866055,99.99329236122213,False,False,False,False,False,False,VALIDADO,28.75,BAIXA_PRIORIDADE,CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,817835,12/2024,,ROLLING_60_MESES,Outros,4.0
48953684000172.0,329598000167.0,,0.0,0.0,0.0,0.0,20674585.36,0.0,20674585.36,0.0,0.0,0.0,239698.38,55227.18,20379659.8,20611177.66,20161177.66,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20161177.66,0.0,0.0,0.0,647195.16,633437.9,609574.18,5510533.08,11241572.85,1518864.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63407.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,450000.0,0.0,0.0,0.0,0.0,2.1765853687718164,0.0,100.0,False,False,False,False,False,False,VALIDADO,30.0,MONITORAR,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALVARINHO,SUCESSO,847454,12/2024,,ROLLING_60_MESES,Outros,4.0
48960844000100.0,34829992000186.0,,0.0,0.0,0.0,0.0,15152817.83,0.0,15152817.83,0.0,0.0,0.0,150442.15,0.0,15002375.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15152359.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,BADWATER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,SUCESSO,813685,12/2024,,ROLLING_60_MESES,Outros,4.0
48963423000133.0,33886862000112.0,,0.0,0.0,0.0,0.0,56308689.01,10037.95,22222222.22,34076428.84,34076428.84,0.0,45000.0,48238.66,56215450.35,22222222.22,29958595.08,0.0,0.0,56286458.81,0.0,0.0,0.0,0.0,0.0,0.0,64022831.67,29958595.08,554791.21,549360.47,537057.21,540615.51,529191.01,527637.58,3050373.87,1447346.0,0.0,22222222.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,56286458.81,0.0,0.0,0.22306555555555557,100.0,253.2890646703289,0.017826644833122178,39.464996629656035,False,False,False,False,False,False,VALIDADO,51.42,OPORTUNIDADE_MODERADA,PINTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,820737,12/2024,,ROLLING_60_MESES,Outros,4.0
49000687000154.0,40434681000110.0,,0.0,0.0,0.0,0.0,4971400.15,113201.88,4808658.36,49539.91,49539.91,0.0,116180.38,0.0,4855219.77,4086295.46,4010217.71,0.0,0.0,107442.06,0.0,0.0,0.0,0.0,0.0,0.0,31364.31,4010217.71,607561.35,582348.01,643677.92,535572.51,440320.27,322134.32,878603.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722362.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,107442.06,0.0,0.0,0.9743631411775379,0.0,2.234345881041131,2.2770623282054654,96.72643953233175,False,False,False,False,False,False,VALIDADO,2.64,SEM_OPORTUNIDADE,ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,SUCESSO,931096,12/2024,,ROLLING_60_MESES,Outros,4.0
49124193000181.0,34829992000186.0,,0.0,0.0,0.0,0.0,448948171.85,0.0,448948171.85,0.0,0.0,0.0,33698.61,0.0,448914473.24,447834399.17,447834399.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447834399.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447834399.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113772.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.75191508734507,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,MTPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO,SUCESSO,820060,12/2024,,ROLLING_60_MESES,Outros,4.0
49176545000142.0,16695922000109.0,,0.0,0.0,0.0,0.0,29200308.48,60.0,29200248.48,0.0,0.0,0.0,5753916.67,0.0,23446391.81,28934265.03,45166315.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16232050.77,45166315.8,0.0,0.0,0.0,0.0,0.0,0.0,185743.28,772653.82,0.0,44207918.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265983.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.042767969039774e-05,151.3956935341805,0.0,0.00020547728131398152,99.99979452271869,False,False,False,False,False,False,VALIDADO,55.0,OPORTUNIDADE_MODERADA,RIVER II FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA,SUCESSO,818158,12/2024,,ROLLING_60_MESES,Outros,4.0
49223648000116.0,16695922000109.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,True,CARTEIRA_ZERADA,0.0,DADOS_INVALIDOS,PHILADELPHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS RESPONSABILIDADE LIMITADA,SUCESSO,813085,12/2024,,ROLLING_60_MESES,Outros,4.0
49290956000164.0,59281253000123.0,,0.0,0.0,0.0,0.0,774858.32,0.0,774858.32,0.0,0.0,0.0,71099.62,0.0,703758.7,637334.73,637334.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637334.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637334.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137523.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,82.2517760408122,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,50.0,OPORTUNIDADE_MODERADA,PASSARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813531,12/2024,,ROLLING_60_MESES,Outros,4.0
49319863000115.0,12063256000127.0,,0.0,0.0,0.0,0.0,82038704.33,799.3,82033723.21,4181.82,4181.82,0.0,29262.8,0.0,82009441.53,81984808.14,81984808.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81984808.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81984808.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48915.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02731454269584592,0.0,0.0,0.0009742962258214396,99.99392832926765,False,False,False,False,False,False,VALIDADO,31.32,MONITORAR,CHIMERA ALTERNATIVE ASSETS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESP. LIMITADA,SUCESSO,818524,12/2024,,ROLLING_60_MESES,Outros,4.0
49427492000195.0,34829992000186.0,,0.0,0.0,0.0,0.0,162419890.78,0.0,162419890.78,0.0,0.0,0.0,3184350.56,0.0,159235540.22,162025401.22,162025401.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162025401.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162025401.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394489.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.75711745765527,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,IBITIPOCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,818984,12/2024,,ROLLING_60_MESES,Outros,4.0
49669950000100.0,62285390000140.0,,0.0,0.0,0.0,0.0,177815052.75,4217.36,172661145.08,5149690.31,5149690.17,0.14,88228.41,0.0,177726824.34,75575019.45,75575019.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575019.45,1142123.48,1122337.26,1107091.79,1089566.96,1073950.31,1789330.18,6611126.97,11372417.84,9290080.49,40976994.17,78704923.92,59369022.99,24679932.11,4593583.82,23686.67,0.0,112120.52,0.0,0.0,0.0,5367717.85,0.0,0.0,0.0,17630909.14,0.0,0.0,0.0,0.0,0.0,0.0,51803.39,0.0,698489.18,0.0,0.0,,0.0,23686.67,0.0,0.0,0.04780047605980885,23.73260883391797,0.013718587345766257,0.0023717677073883158,97.1015346618342,False,False,False,False,False,False,VALIDADO,45.67,MONITORAR,MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,SUCESSO,816270,12/2024,,ROLLING_60_MESES,Outros,4.0
49682304000175.0,62285390000140.0,,0.0,0.0,0.0,0.0,39846400.5,115.1,39839482.58,6802.82,6802.82,0.0,62720.72,744.76,39782935.02,955630.72,0.0,0.0,0.0,955630.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38343292.67,38343292.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536861.56,0.0,0.0,0.0,0.0,0.0,0.0,3697.63,0.0,0.0,0.0,0.0,,0.0,955630.72,0.0,0.0,0.0018351192397026053,0.0,2.398702638973882,0.00028885921577784674,99.98263853218059,False,False,False,False,False,False,VALIDADO,29.95,BAIXA_PRIORIDADE,BLESS LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,815986,12/2024,,ROLLING_60_MESES,Outros,4.0
49686425000195.0,62285390000140.0,,0.0,0.0,0.0,0.0,275620115.11,0.0,275607422.98,12692.13,12692.13,0.0,95642.24,0.0,275524472.87,271475724.33,271475724.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271475724.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271475724.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131698.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,98.50087540991235,0.0,0.0,99.99539506396515,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,URANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,SUCESSO,816486,12/2024,,ROLLING_60_MESES,Outros,4.0
49788461000160.0,12063256000127.0,,0.0,0.0,0.0,0.0,186132759.67,881.7,183130832.66,3001045.31,3001045.31,0.0,182422751.84,0.0,3710007.83,183086934.44,183086934.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183086934.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183086934.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43898.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.833278695265625e-06,99.97602903925987,0.0,0.0004736941533361407,98.38721189363861,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,NICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,821229,12/2024,,ROLLING_60_MESES,Outros,4.0
49815200000191.0,62285390000140.0,,0.0,0.0,0.0,0.0,64340727.92,6529.73,64318519.83,15678.36,15678.33,0.03,297683.23,0.0,64043044.69,64314822.2,64314822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64314822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64314822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.63,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0219351624208055,99.9942510648414,0.0,0.010148672871899954,99.96548362022322,False,False,False,False,False,False,VALIDADO,56.45,OPORTUNIDADE_MODERADA,MSB LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,816301,12/2024,,ROLLING_60_MESES,Outros,4.0
